stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\Users\Usuario\Desktop\Jogos\Pong CodeBlocks\PongProjeto\bin\Debug\allegro5.cfg r
display  D   display_settings.c:214  debug_display_settings           [   0.08637] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.08644] Score is : 726
display  D   display_settings.c:214  debug_display_settings           [   0.08649] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08656] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08662] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08668] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08752] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.08779] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08786] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08795] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08802] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08808] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08814] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.08821] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08827] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08833] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08839] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08845] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08851] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.08858] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08863] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08870] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08876] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08882] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08888] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.08895] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08906] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08915] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08921] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08927] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08933] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.08939] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08945] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08951] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.08957] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.08964] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09003] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09012] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09018] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09025] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09031] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09037] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09043] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09050] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09055] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09062] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09068] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09074] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09080] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09086] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09092] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09099] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09105] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09112] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09118] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09124] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09130] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09136] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09142] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09149] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09154] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09161] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09166] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09173] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09179] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09185] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09191] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09198] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09204] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09211] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09216] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09223] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09228] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09235] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09241] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09247] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09253] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09259] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09265] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09271] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09277] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09283] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09289] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09295] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09314] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09320] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09326] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09332] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09338] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09345] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09350] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09357] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09362] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09369] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09374] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.09381] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   0.09386] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.09393] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   0.09399] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09405] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09413] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09419] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09425] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09431] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09437] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09444] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09450] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09456] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09462] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09468] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09474] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09480] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09486] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09492] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09498] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09505] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09510] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09517] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09523] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09529] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09535] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09541] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09547] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09553] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09559] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09565] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09571] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09577] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09583] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09590] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09596] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09603] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09609] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09615] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09621] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09627] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09633] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09639] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09645] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09651] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09657] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09663] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09669] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.09676] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.09681] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.09688] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1677 d3d_create_display_internals     [   0.09700] Trying format 0.
d3d      I         d3d_disp.cpp:1353 d3d_display_thread_proc          [   0.09768] Chose a display format: 23
d3d      I         d3d_disp.cpp:1422 d3d_display_thread_proc          [   0.09790] Normal window.
d3d      I         d3d_disp.cpp:786  d3d_create_device                [   0.14358] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:848  d3d_create_device                [   0.22515] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:856  d3d_create_device                [   0.22562] Success
d3d      D         d3d_disp.cpp:1703 d3d_create_display_internals     [   0.22579] Resumed after wait.
d3d      I         d3d_disp.cpp:1736 d3d_create_display_internals     [   0.22598] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1767 d3d_create_display_internals     [   0.22769] Returning d3d_display: 0000000000279e50
d3d      D         d3d_disp.cpp:1792 d3d_create_display_locked        [   0.22783] al_display=0000000000279e50
d3d      D         d3d_disp.cpp:1793 d3d_create_display_locked        [   0.22791] al_display->vt=0000000000279ce0
system   D            wsystem.c:889  _al_win_safe_load_library        [   0.22890] PathFindOnPath found: C:\Windows\system32\d3dx9_43.dll
system   D            wsystem.c:795  load_library_at_path             [   0.22918] Calling LoadLibrary C:\Windows\system32\d3dx9_43.dll
system   I            wsystem.c:798  load_library_at_path             [   0.23050] Loaded C:\Windows\system32\d3dx9_43.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   0.23084] Module "d3dx9_43.dll" loaded.
dtor     D               dtor.c:196  _al_register_destructor          [   0.23217] added dtor for queue 000000000027d740, func 00007ffb81e4cc4e
dtor     D               dtor.c:196  _al_register_destructor          [   0.23369] added dtor for bitmap 000000000027ed70, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.24049] added dtor for bitmap 0000000002051d50, func 00007ffb81e21bf8
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24788] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24808] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24814] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24821] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24827] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24833] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24838] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24844] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24850] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.24855] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.24861] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.24869] Found a format
d3d      I         d3d_disp.cpp:2388 d3d_create_bitmap                [   0.24875] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.24993] added dtor for bitmap 000000000206bd20, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25400] added dtor for sub_bitmap 000000000209f4e0, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25424] added dtor for sub_bitmap 000000000209f6a0, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25432] added dtor for sub_bitmap 000000000209f860, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25439] added dtor for sub_bitmap 000000000209fa20, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25447] added dtor for sub_bitmap 000000000209fbe0, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25454] added dtor for sub_bitmap 000000000209fda0, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25462] added dtor for sub_bitmap 0000000002035210, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25469] added dtor for sub_bitmap 00000000020353d0, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25476] added dtor for sub_bitmap 0000000002035590, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25483] added dtor for sub_bitmap 0000000002035750, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25489] added dtor for sub_bitmap 0000000002035910, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25499] added dtor for sub_bitmap 0000000002035ad0, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25506] added dtor for sub_bitmap 0000000002035c90, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25513] added dtor for sub_bitmap 0000000002035e50, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25520] added dtor for sub_bitmap 0000000002036920, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25527] added dtor for sub_bitmap 00000000020365a0, func 00007ffb81e21bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.25536] added dtor for sub_bitmap 0000000002036ae0, func 00007ffb81e21bf8
